"nflId","height","weight","birthDate","collegeName","Position","displayName"
46405,"6-2",220,"04/20/1995","Brown","LB","Richard Jarvis"
42909,"6-1",205,"10/02/1991","Brigham Young","DB","Robertson Daniel"
46766,"6-4",320,"01/17/1995","Penn State","G","Brendan Mahon"
34667,"5-9",195,"04/10/1988","South Carolina","CB","Captain Munnerlyn"
45032,"6-0",195,"05/13/1994","Miami (Fla.)","WR","Stacy Coley"
46838,"5-7",185,"1994-12-26","Colorado State","RB","Dalyn Dawkins"
46091,"6-2",234,"1995-11-08","Alabama","ILB","Rashaan Evans"
41378,"77",315,"1990-11-27","Purdue","G","Kevin Pamphile"
35517,"6-3",210,"11/04/1986","LSU","WR","Brandon LaFell"
41254,"6-5",245,"02/05/1991","Florida State","WR","Kelvin Benjamin"
37103,"6-4",315,"10/22/1989","Temple","DE","Muhammad Wilkerson"
37206,"6-0",195,"07/10/1989","New Mexico State","CB","Davon House"
46744,"5-10",174,"12/06/1992","West Georgia","WR","J.J. Jones"
41255,"6-2",263,"04/28/1992","Florida","OLB","Dominique Easley"
28956,"6-5",228,"1981-12-08","North Carolina State","QB","Philip Rivers"
39079,"6-2",260,"03/18/1990","Missouri","DE","Jacquies Smith"
34560,"6-4",315,"09/20/1987","Eastern Michigan","G","T.J. Lang"
38581,"6-2",300,"04/28/1990","Michigan State","DT","Jerel Worthy"
46532,"5-10",173,"11/20/1993","Rutgers","WR","Janarion Grant"
42507,"5-11",185,"04/22/1994","Tulane","CB","Lorenzo Doss"
34502,"6-2",303,"05/15/1986","Oregon State","G","Andy Levitre"
37175,"5-11",205,"11/16/1988","North Carolina","SS","Da'Norris Searcy"
34476,"5-11",207,"05/27/1988","Illinois","CB","Vontae Davis"
43950,"77",275,"02/14/1993","Arkansas","DE","Mitchell Loewen"
43595,"6-6",230,"01/26/1993","Wisconsin","WR","Tanner McEvoy"
37148,"5-11",220,"01/27/1989","LSU","RB","Stevan Ridley"
37168,"6-2",203,"02/23/1989","California","SS","Chris Conte"
43570,"6-0",229,"10/03/1992","Tulane","RB","Rob Kelley"
35531,"6-3",308,"10/26/1987","Arizona State","OG","Shawn Lauvao"
42688,"73",210,"1992-05-16","Georgia Tech","DB","Isaiah Johnson"
41709,"6-1",295,"10/09/1991","Georgia","DT","Garrison Smith"
40486,"6-3",242,"01/01/1991","West Virginia","OLB","Terence Garvin"
32211,"5-11",195,"12/09/1984","Michigan","CB","Leon Hall"
41267,"6-5",262,"09/29/1992","Washington","TE","Austin Seferian-Jenkins"
45854,"6-4",280,"03/01/1994","Tennessee-Chattanooga","DE","Keionta Davis"
45593,"6-1",240,"08/21/1993","San Jose State","FB","Shane Smith"
42527,"5-10",195,"01/02/1992","Utah","WR","Kaelin Clay"
44080,"6-0",236,"11/24/1993","San Diego State","LS","Jeff Overbaugh"
40027,"5-11",185,"02/07/1991","Oregon State","WR","Markus Wheaton"
37228,"5-9",188,"11/08/1988","Texas Christian","WR","Jeremy Kerley"
43511,"6-2",242,"07/08/1993","UCLA","OLB","Aaron Wallace"
33216,"6-3",320,"06/16/1986","Central Florida","G","Josh Sitton"
33184,"6-3",265,"05/02/1985","Winston-Salem State","DE","William Hayes"
45651,"5-9",198,"06/16/1993","Iowa","WR","Riley McCarron"
41284,"73",230,"1992-10-20","LSU","RB","Jeremy Hill"
42849,"5-10",205,"12/14/1992","Texas Tech","WR","Bradley Marquez"
